OrderID,CustomerID,ProductCategory,OrderValue,OrderDate,Region,PaymentMethod
9673,C2854,Books,30200.42,2024-09-11,North,COD
9674,C0460,Apparel,33444.86,2024-09-14,West,Debit Card
9675,C0725,Sports,32961.19,2024-09-08,Central,Wallet
9676,C0482,Home & Kitchen,28392.98,2024-11-17,North,Debit Card
9677,C0985,Electronics,17041.28,2024-09-03,West,UPI
9678,C2037,Home & Kitchen,3742.58,2024-10-26,East,Net Banking
9679,C1984,Toys,38357.79,2024-11-24,West,Credit Card
9680,C0416,Sports,2184.5,2024-09-30,South,Wallet
9681,C1014,Electronics,29279.13,2024-10-22,West,UPI
9682,C0665,Home & Kitchen,15502,2024-10-19,North,Net Banking
9683,C2089,Home & Kitchen,46046.39,2024-10-06,West,COD
9684,C1718,Home & Kitchen,18399.59,2024-11-22,Central,COD
9685,C0738,Home & Kitchen,34221.56,2024-09-11,Central,Credit Card
9686,C0759,Beauty,44756.65,2024-09-09,North,Credit Card
9687,C1819,Sports,6523.36,2024-11-27,East,Net Banking
9688,C2918,Beauty,40886.63,2024-09-21,Central,Net Banking
9689,C2937,Home & Kitchen,48959.82,2024-09-12,East,Debit Card
9690,C2172,Beauty,49623.18,2024-09-03,North,COD
9691,C2706,Home & Kitchen,19346.55,2024-11-09,East,Net Banking
9692,C0962,Toys,29084.96,2024-11-22,East,COD
9693,C2061,Books,28094.46,2024-11-22,West,Credit Card
9694,C1960,Books,33369.75,2024-11-26,West,Net Banking
9695,C1044,Toys,28693.02,2024-09-27,West,COD
9696,C0186,Home & Kitchen,12560.93,2024-09-19,East,UPI
9697,C2306,Electronics,42778.14,2024-10-29,North,Net Banking
9698,C0520,Toys,27002.8,2024-10-28,East,Net Banking
9699,C1783,Toys,22994,2024-10-25,West,UPI
9700,C2835,Beauty,4263.38,2024-09-16,Central,Credit Card
9701,C1495,Apparel,19150.29,2024-10-03,South,Debit Card
9702,C2363,Sports,32501.43,2024-09-27,North,Net Banking
9703,C1783,Toys,29051.66,2024-09-02,Central,Debit Card
9704,C1723,Toys,42895.12,2024-10-11,Central,UPI
9705,C0108,Sports,18862.44,2024-11-23,West,Wallet
9706,C0871,Toys,44573.04,2024-11-15,West,Net Banking
9707,C0191,Sports,15288.95,2024-10-06,West,Net Banking
9708,C1972,Toys,49718.02,2024-10-05,North,Debit Card
9709,C1845,Toys,42401.97,2024-09-08,South,Debit Card
9710,C0075,Sports,4459.48,2024-10-18,East,Debit Card
9711,C2531,Home & Kitchen,1980.9,2024-11-19,Central,COD
9712,C1314,Books,40648.68,2024-09-17,East,Net Banking
9713,C2581,Apparel,24631.45,2024-10-05,Central,Debit Card
9714,C1463,Home & Kitchen,36680.63,2024-11-30,West,Net Banking
9715,C2758,Books,10682.98,2024-10-14,East,Credit Card
9716,C0014,Sports,45252.17,2024-10-13,North,COD
9717,C1399,Apparel,39060.28,2024-11-27,West,Credit Card
9718,C1927,Sports,23612.43,2024-11-07,South,Net Banking
9719,C1594,Beauty,16482.84,2024-11-04,Central,Net Banking
9720,C0247,Sports,27854.06,2024-10-05,South,Wallet
9721,C2643,Books,40880.95,2024-09-03,South,Net Banking
9722,C1736,Toys,30583.35,2024-09-04,South,Net Banking
9723,C1783,Sports,43780.99,2024-10-04,Central,Credit Card
9724,C2628,Toys,30082.29,2024-10-07,South,Wallet
9725,C1477,Electronics,3019.32,2024-11-01,Central,Net Banking
9726,C0421,Books,17872.38,2024-11-01,West,Net Banking
9727,C2789,Beauty,12950.21,2024-10-06,West,UPI
9728,C1721,Home & Kitchen,28298.71,2024-09-09,Central,UPI
9729,C1596,Apparel,47252.23,2024-10-25,Central,Debit Card
9730,C0089,Toys,41849.46,2024-10-31,South,Debit Card
9731,C2488,Apparel,17343.57,2024-09-13,West,COD
9732,C0303,Home & Kitchen,21468.17,2024-10-31,Central,UPI
9733,C1968,Beauty,25578.31,2024-09-27,North,Net Banking
9734,C2744,Electronics,1251.51,2024-09-09,South,Credit Card
9735,C1262,Toys,36899.61,2024-09-03,South,Credit Card
9736,C1968,Home & Kitchen,11737.58,2024-10-26,Central,Wallet
9737,C0720,Toys,39044.92,2024-11-19,East,UPI
9738,C2262,Electronics,4695.29,2024-10-19,Central,Wallet
9739,C1444,Beauty,30735,2024-09-16,South,COD
9740,C1231,Books,45074.37,2024-09-06,South,UPI
9741,C0439,Beauty,7952.35,2024-10-30,Central,UPI
9742,C1078,Books,45758.17,2024-11-15,East,UPI
9743,C0337,Sports,7424.24,2024-09-25,South,COD
9744,C0244,Home & Kitchen,30215.33,2024-10-20,West,Wallet
9745,C1773,Sports,29066.29,2024-09-20,South,COD
9746,C1189,Toys,9605.46,2024-11-26,South,Wallet
9747,C1973,Home & Kitchen,44049.62,2024-11-26,East,Credit Card
9748,C2171,Beauty,15134.5,2024-10-02,West,Wallet
9749,C1964,Apparel,15462.26,2024-11-10,East,UPI
9750,C0998,Electronics,40850.45,2024-09-23,West,Net Banking
9751,C0560,Sports,39684.92,2024-10-29,Central,Credit Card
9752,C0306,Books,8086.5,2024-09-06,East,Debit Card
9753,C0811,Apparel,21340.03,2024-11-19,Central,Credit Card
9754,C1139,Toys,42125.66,2024-11-21,East,Wallet
9755,C2880,Beauty,12453.85,2024-10-30,South,Net Banking
9756,C2288,Sports,23175.08,2024-11-30,West,COD
9757,C0986,Sports,25606.98,2024-11-25,Central,COD
9758,C1100,Toys,29805.76,2024-09-22,Central,Net Banking
9759,C1813,Apparel,25418.99,2024-11-01,East,Net Banking
9760,C2206,Books,45981.31,2024-09-11,North,Debit Card
9761,C0074,Books,19093.11,2024-09-22,Central,Net Banking
9762,C2542,Toys,19167.74,2024-09-24,East,UPI
9763,C1298,Books,11175,2024-11-25,Central,UPI
9764,C0577,Electronics,14424.92,2024-10-04,North,Wallet
9765,C0033,Books,40321.54,2024-11-12,North,Credit Card
9766,C2438,Toys,40261.79,2024-10-02,South,Net Banking
9767,C0231,Apparel,21231.2,2024-10-27,Central,UPI
9768,C1193,Beauty,19902.76,2024-10-16,East,UPI
9769,C0324,Beauty,10632.76,2024-09-27,North,Wallet
9770,C0326,Electronics,44135.51,2024-10-12,Central,Debit Card
9771,C1513,Books,22256.43,2024-09-29,North,Credit Card
9772,C1955,Electronics,34780.41,2024-11-29,North,Wallet
9773,C2839,Books,13905.55,2024-09-25,North,Net Banking
9774,C1473,Books,47587.42,2024-11-03,South,UPI
9775,C0758,Electronics,35340.03,2024-11-29,West,Credit Card
9776,C1857,Apparel,11954.21,2024-11-16,West,Wallet
9777,C2700,Electronics,4353.68,2024-09-01,North,Wallet
9778,C1186,Beauty,8754.88,2024-09-21,North,COD
9779,C2526,Toys,8070.55,2024-09-21,East,UPI
9780,C0001,Books,4050.81,2024-11-07,West,Debit Card
9781,C1106,Toys,34683.58,2024-10-25,West,UPI
9782,C0701,Sports,15791,2024-09-11,East,Credit Card
9783,C1399,Beauty,36147.98,2024-10-06,West,UPI
9784,C0263,Toys,27943.2,2024-09-04,North,Debit Card
9785,C1389,Electronics,4327.7,2024-10-11,South,UPI
9786,C2899,Electronics,28693.29,2024-10-12,Central,Wallet
9787,C1665,Electronics,41559.32,2024-09-20,West,Net Banking
9788,C2460,Toys,9687.93,2024-11-29,East,Net Banking
9789,C1986,Beauty,21962.66,2024-09-07,East,Debit Card
9790,C2058,Toys,44568.37,2024-10-19,South,Debit Card
9791,C1935,Home & Kitchen,608.85,2024-10-05,South,Credit Card
9792,C1269,Books,43271.73,2024-09-08,West,COD
9793,C1080,Sports,37357.87,2024-11-04,West,UPI
9794,C2986,Toys,24701.92,2024-10-04,North,Wallet
9795,C2123,Apparel,25031.42,2024-11-03,North,UPI
9796,C1230,Beauty,27991.14,2024-09-13,West,UPI
9797,C1512,Beauty,1247.85,2024-09-10,Central,Net Banking
9798,C2750,Toys,43166.9,2024-10-16,West,UPI
9799,C2281,Apparel,20193.38,2024-11-10,West,Debit Card
9800,C0192,Home & Kitchen,13686.42,2024-10-08,North,Debit Card
9801,C1143,Sports,7041.47,2024-10-04,South,Wallet
9802,C1657,Books,39589.5,2024-09-03,Central,COD
9803,C0249,Sports,17457.12,2024-09-06,North,Debit Card
9804,C0508,Apparel,22024.1,2024-11-05,West,Credit Card
9805,C1683,Beauty,12751.91,2024-11-19,West,UPI
9806,C1202,Apparel,12887.37,2024-10-23,Central,Wallet
9807,C2069,Electronics,14880.69,2024-09-01,West,Net Banking
9808,C2702,Beauty,4113.09,2024-11-23,North,UPI
9809,C1758,Beauty,4073.89,2024-10-04,South,Net Banking
9810,C1475,Beauty,23724.91,2024-11-25,South,COD
9811,C2665,Toys,23481.89,2024-10-23,North,Wallet
9812,C0195,Home & Kitchen,12727.45,2024-10-29,North,Debit Card
9813,C0155,Electronics,39866.38,2024-10-26,North,UPI
9814,C2818,Toys,43560.36,2024-10-15,North,Wallet
9815,C2200,Electronics,470.13,2024-10-28,West,COD
9816,C1026,Apparel,25442.81,2024-10-18,East,Net Banking
9817,C1790,Electronics,26566.81,2024-10-25,West,Net Banking
9818,C0188,Books,21506.9,2024-09-17,North,COD
9819,C2975,Apparel,39958.36,2024-09-23,Central,Credit Card
9820,C1227,Beauty,43232.91,2024-10-04,South,UPI
9821,C2602,Beauty,39817.42,2024-09-15,East,Credit Card
9822,C1854,Apparel,37316.03,2024-11-19,West,COD
9823,C0910,Apparel,21255.67,2024-10-30,East,Wallet
9824,C0223,Beauty,33956.94,2024-09-14,South,Wallet
9825,C0185,Home & Kitchen,29730.83,2024-10-05,East,Wallet
9826,C1906,Sports,43936.17,2024-10-21,Central,Wallet
9827,C2185,Toys,27066.08,2024-09-12,South,Wallet
9828,C0677,Home & Kitchen,37815.03,2024-09-17,North,COD
9829,C0886,Books,4981.62,2024-09-02,Central,COD
9830,C0157,Apparel,18011.27,2024-11-24,North,UPI
9831,C1653,Toys,32515.81,2024-09-07,West,Wallet
9832,C0987,Books,3299.98,2024-10-18,East,COD
9833,C1441,Beauty,5458.32,2024-09-16,West,Net Banking
9834,C1552,Toys,4028.06,2024-11-30,West,Credit Card
9835,C2346,Books,43821.81,2024-10-15,Central,Net Banking
9836,C0790,Books,42821.87,2024-09-07,South,Debit Card
9837,C0998,Toys,18909.69,2024-11-02,South,Credit Card
9838,C0249,Beauty,7577.97,2024-10-12,East,Debit Card
9839,C0189,Toys,27568.07,2024-09-03,West,COD
9840,C1099,Electronics,30703.09,2024-11-11,West,Credit Card
9841,C2661,Toys,28029.52,2024-09-13,Central,Credit Card
9842,C2606,Home & Kitchen,44622.3,2024-09-08,North,Wallet
9843,C0019,Books,19596.59,2024-11-09,East,COD
9844,C1177,Apparel,42611.17,2024-11-12,South,UPI
9845,C0024,Home & Kitchen,21642.65,2024-09-29,East,Wallet
9846,C2927,Books,264.33,2024-11-08,Central,Wallet
9847,C2576,Books,44400.69,2024-10-20,East,COD
9848,C2799,Apparel,23620.47,2024-11-19,North,Debit Card
9849,C1158,Books,44201.17,2024-09-07,East,Wallet
9850,C2272,Toys,12279.54,2024-10-04,West,UPI
9851,C0519,Books,32810.71,2024-11-13,North,Credit Card
9852,C1866,Books,13290.69,2024-09-15,South,UPI
9853,C2809,Toys,2577.7,2024-11-20,North,UPI
9854,C2553,Beauty,46393.99,2024-10-12,West,Debit Card
9855,C1224,Books,10644.6,2024-11-09,Central,UPI
9856,C2220,Home & Kitchen,9160.49,2024-10-10,North,Net Banking
9857,C0656,Beauty,8396.58,2024-10-12,North,Net Banking
9858,C0671,Home & Kitchen,15872.74,2024-09-24,North,Debit Card
9859,C2841,Apparel,48109.4,2024-10-17,North,Debit Card
9860,C1515,Electronics,6028.9,2024-10-13,South,Debit Card
9861,C1918,Electronics,4774.18,2024-10-27,Central,COD
9862,C1942,Sports,38085.31,2024-10-15,North,Wallet
9863,C1481,Electronics,10570.55,2024-11-19,North,COD
9864,C2602,Home & Kitchen,4571.1,2024-09-04,East,Wallet
9865,C0380,Toys,14615.77,2024-09-17,North,Wallet
9866,C0014,Books,13061.9,2024-09-06,East,Wallet
9867,C1531,Electronics,16693.78,2024-11-14,Central,Credit Card
9868,C0886,Toys,38629.01,2024-10-31,West,Wallet
9869,C2560,Apparel,39271.78,2024-10-19,Central,COD
9870,C2392,Home & Kitchen,22513.06,2024-11-05,West,COD
9871,C0832,Electronics,28453.08,2024-09-20,East,Credit Card
9872,C0835,Beauty,2611.16,2024-09-07,East,Net Banking
9873,C0814,Books,40596.69,2024-10-27,North,Credit Card
9874,C1236,Toys,40687.23,2024-09-16,South,Net Banking
9875,C0841,Beauty,42295.84,2024-11-18,North,Credit Card
9876,C2643,Home & Kitchen,26852.07,2024-09-09,Central,Credit Card
9877,C1763,Books,29013.4,2024-09-25,West,Debit Card
9878,C0851,Books,17626.23,2024-11-28,South,UPI
9879,C2695,Home & Kitchen,45075.15,2024-10-11,Central,Debit Card
9880,C1528,Books,27684.78,2024-09-16,East,UPI
9881,C2225,Beauty,16115.81,2024-09-14,East,Net Banking
9882,C2873,Apparel,39529.73,2024-09-14,Central,Net Banking
9883,C2529,Beauty,29030.11,2024-10-23,South,Credit Card
9884,C2760,Toys,2508.15,2024-09-26,North,Debit Card
9885,C0638,Toys,41268.63,2024-10-01,South,Wallet
9886,C2123,Beauty,31640.47,2024-10-01,North,Wallet
9887,C2335,Books,401.55,2024-09-19,East,UPI
9888,C2501,Sports,35741.61,2024-09-20,West,UPI
9889,C1059,Electronics,1406.69,2024-10-10,South,COD
9890,C1784,Books,21550.32,2024-10-09,West,UPI
9891,C2047,Sports,7810.03,2024-09-06,South,Net Banking
9892,C1289,Books,36736.84,2024-11-17,West,Net Banking
9893,C0830,Books,25271.59,2024-10-16,South,Net Banking
9894,C0793,Beauty,3081.62,2024-11-11,Central,Credit Card
9895,C0825,Apparel,44168.81,2024-09-06,Central,Net Banking
9896,C0122,Electronics,30512.55,2024-11-14,Central,Credit Card
9897,C1207,Books,25098.26,2024-11-20,West,Debit Card
9898,C0407,Beauty,34680.33,2024-10-21,South,UPI
9899,C0014,Beauty,25448.03,2024-11-20,West,Credit Card
9900,C1654,Books,26463.61,2024-11-27,South,COD
9901,C2658,Sports,3586.45,2024-10-25,Central,COD
9902,C1587,Electronics,884.83,2024-10-22,Central,Wallet
9903,C2145,Electronics,43786.13,2024-09-21,West,COD
9904,C0193,Home & Kitchen,36399.23,2024-09-21,East,Credit Card
9905,C2230,Sports,13458.71,2024-10-12,Central,UPI
9906,C1730,Beauty,38855.86,2024-11-26,West,COD
9907,C0550,Apparel,31637.54,2024-09-13,Central,COD
9908,C1870,Beauty,22253.71,2024-09-28,North,UPI
9909,C2284,Electronics,26651.39,2024-10-04,Central,Wallet
9910,C0018,Beauty,27393.21,2024-10-15,East,Debit Card
9911,C2174,Books,27637.82,2024-09-06,East,COD
9912,C1011,Apparel,12896.89,2024-10-11,Central,Net Banking
9913,C2835,Books,45815.11,2024-11-21,South,Net Banking
9914,C0246,Apparel,5176.95,2024-09-09,Central,Wallet
9915,C0122,Books,35219.99,2024-10-24,East,UPI
9916,C1312,Sports,30369.86,2024-11-13,West,Wallet
9917,C2801,Home & Kitchen,11283.01,2024-09-04,Central,Net Banking
9918,C2969,Beauty,627.99,2024-11-29,South,Net Banking
9919,C2147,Apparel,46131.84,2024-11-22,East,Wallet
9920,C0988,Books,5523.39,2024-10-24,Central,COD
9921,C2034,Electronics,14508.09,2024-09-11,East,Debit Card
9922,C1994,Beauty,47531.74,2024-09-13,South,Wallet
9923,C1801,Apparel,35776.39,2024-10-07,South,UPI
9924,C1958,Sports,17042.39,2024-09-18,East,Net Banking
9925,C2434,Beauty,13921.05,2024-10-03,South,Credit Card
9926,C0456,Books,48805.41,2024-09-21,West,Credit Card
9927,C2959,Toys,2142.18,2024-11-23,Central,Net Banking
9928,C1674,Books,6915.15,2024-11-07,East,UPI
9929,C1805,Beauty,13856.24,2024-10-22,East,UPI
9930,C0471,Home & Kitchen,22221.45,2024-10-08,West,Net Banking
9931,C0569,Electronics,30073.96,2024-11-29,West,COD
9932,C2713,Home & Kitchen,42155.47,2024-10-14,South,Debit Card
9933,C1408,Sports,42730.02,2024-09-20,East,Debit Card
9934,C2303,Toys,21210.16,2024-10-29,South,COD
9935,C0732,Beauty,30432.65,2024-10-30,South,Credit Card
9936,C2944,Books,23713.52,2024-10-05,North,Net Banking
9937,C2729,Electronics,5123.88,2024-10-04,North,Credit Card
9938,C2117,Apparel,22025.99,2024-09-30,Central,Net Banking
9939,C2749,Beauty,26374.59,2024-10-01,Central,Credit Card
9940,C0832,Toys,26911.28,2024-11-17,Central,Net Banking
9941,C0565,Apparel,18034.95,2024-10-03,West,Wallet
9942,C2053,Sports,21178.14,2024-11-12,West,Net Banking
9943,C0356,Electronics,11486.44,2024-10-22,East,Net Banking
9944,C1101,Sports,27820.15,2024-11-11,East,Credit Card
9945,C2010,Sports,46316.56,2024-11-30,East,COD
9946,C0660,Books,7452.79,2024-09-30,East,UPI
9947,C2653,Books,1765.44,2024-09-10,South,Net Banking
9948,C1690,Toys,14410.36,2024-10-20,North,COD
9949,C1778,Electronics,14379.21,2024-09-05,Central,UPI
9950,C0027,Electronics,29944.13,2024-10-26,West,Debit Card
9951,C2728,Beauty,43674.7,2024-10-10,East,Debit Card
9952,C2951,Apparel,2128.45,2024-09-13,West,COD
9953,C1101,Toys,20125.87,2024-11-23,West,Wallet
9954,C1222,Toys,38022.95,2024-11-28,South,UPI
9955,C2649,Home & Kitchen,9207.72,2024-09-17,East,Wallet
9956,C2764,Beauty,28615.43,2024-10-29,South,UPI
9957,C2045,Toys,47921.65,2024-09-21,North,Net Banking
9958,C1626,Home & Kitchen,41082.76,2024-10-22,Central,UPI
9959,C0188,Sports,22481.24,2024-11-20,Central,Wallet
9960,C2736,Books,37599.16,2024-09-09,North,Net Banking
9961,C0382,Apparel,33512.49,2024-10-03,North,Wallet
9962,C0602,Home & Kitchen,1868.55,2024-09-03,West,Debit Card
9963,C0722,Apparel,48940.53,2024-10-24,East,Credit Card
9964,C1271,Toys,28849.36,2024-10-10,West,Debit Card
9965,C0575,Books,33749.47,2024-10-16,North,Debit Card
9966,C0789,Home & Kitchen,25053.55,2024-11-02,East,UPI
9967,C0335,Books,939.72,2024-11-05,East,Wallet
9968,C2348,Home & Kitchen,9772.85,2024-11-10,Central,Wallet
9969,C2042,Home & Kitchen,18084.68,2024-11-21,Central,Net Banking
9970,C1297,Beauty,46612.28,2024-09-24,North,Debit Card
9971,C2965,Electronics,33719.66,2024-10-12,South,COD
9972,C0675,Toys,11574.01,2024-09-13,West,Debit Card
9973,C2985,Apparel,1218.43,2024-11-24,South,Wallet
9974,C0549,Beauty,47984.63,2024-10-29,East,Debit Card
9975,C2636,Toys,14504.86,2024-09-30,South,COD
9976,C2877,Home & Kitchen,17382.54,2024-10-29,Central,Net Banking
9977,C2044,Sports,32247.95,2024-10-07,North,Debit Card
9978,C1936,Books,6647.04,2024-11-21,West,Wallet
9979,C1123,Beauty,24144.16,2024-11-05,South,Wallet
9980,C1212,Electronics,28232.44,2024-09-02,West,Net Banking
9981,C2572,Toys,33022.45,2024-09-10,North,UPI
9982,C2444,Beauty,22225.17,2024-10-08,East,Credit Card
9983,C2514,Beauty,8418.16,2024-11-12,South,UPI
9984,C1554,Sports,13130.74,2024-09-16,South,COD
9985,C0519,Books,17902.7,2024-10-15,Central,Net Banking
9986,C0207,Toys,38370.96,2024-10-07,Central,COD
9987,C0293,Electronics,17249.89,2024-10-17,West,COD
9988,C2347,Beauty,4610.97,2024-11-07,East,Credit Card
9989,C1084,Sports,49399.8,2024-10-19,East,UPI
9990,C2666,Apparel,49695.23,2024-09-29,East,Credit Card
9991,C1087,Home & Kitchen,2981.52,2024-10-30,North,COD
9992,C0083,Books,42694.28,2024-09-28,North,Wallet
9993,C0981,Beauty,16572.18,2024-11-23,East,Credit Card
9994,C1322,Books,27084.84,2024-11-23,East,Debit Card
9995,C2537,Electronics,37171.85,2024-09-27,North,Credit Card
9996,C2143,Apparel,3850.55,2024-09-13,North,Credit Card
9997,C1612,Home & Kitchen,31940.89,2024-09-13,Central,UPI
9998,C1309,Home & Kitchen,13275.28,2024-11-03,Central,COD
9999,C2391,Apparel,38406.3,2024-11-21,West,UPI
10000,C1998,Electronics,18621.1,2024-09-04,West,UPI
10001,C2547,Home & Kitchen,47359.7,2024-09-03,West,Credit Card
10002,C1577,Sports,11021.18,2024-10-27,West,Credit Card
10003,C1046,Sports,32906.24,2024-09-26,South,Net Banking
10004,C1371,Books,7814.55,2024-11-03,Central,COD
10005,C0216,Home & Kitchen,36986.8,2024-09-06,West,COD
10006,C2546,Toys,37175.49,2024-11-22,South,Net Banking
10007,C2476,Beauty,25037.13,2024-11-24,East,Credit Card
10008,C2869,Sports,9701.4,2024-11-15,Central,Net Banking
10009,C0800,Books,28371.48,2024-09-14,Central,Debit Card
10010,C1483,Home & Kitchen,13530.76,2024-11-26,Central,COD
10011,C2760,Apparel,49092.66,2024-10-17,West,Wallet
10012,C2330,Apparel,26458.93,2024-10-22,South,Wallet
10013,C2477,Electronics,5209.32,2024-10-16,North,Debit Card
10014,C2472,Sports,28948.02,2024-09-22,West,Debit Card
10015,C1829,Toys,40086.65,2024-11-03,North,Debit Card
10016,C2633,Home & Kitchen,36780.81,2024-09-25,South,UPI
10017,C2653,Books,28790.77,2024-09-30,North,Wallet
10018,C0874,Sports,15077.22,2024-11-03,East,Net Banking
10019,C0261,Beauty,41624.94,2024-09-13,West,Net Banking
10020,C1478,Sports,2718.26,2024-09-15,North,UPI
10021,C0178,Apparel,25034.86,2024-10-25,East,Wallet
10022,C2502,Toys,28238.95,2024-11-06,West,UPI
10023,C0021,Home & Kitchen,6206.1,2024-09-17,East,Credit Card
10024,C2101,Sports,2858.68,2024-11-23,West,Credit Card
10025,C0392,Beauty,35067.8,2024-10-13,South,Net Banking
10026,C1570,Beauty,10567.06,2024-11-11,West,Wallet
10027,C2358,Toys,34245.48,2024-11-30,West,Debit Card
10028,C2767,Toys,39712.63,2024-09-24,South,Net Banking
10029,C2112,Sports,30627.88,2024-10-11,South,UPI
10030,C0315,Sports,44111.21,2024-09-21,East,Credit Card
10031,C2208,Books,6872.09,2024-11-24,North,Net Banking
10032,C1332,Books,30208.08,2024-09-13,East,Wallet
10033,C1228,Home & Kitchen,32775.15,2024-10-05,North,COD
10034,C2894,Beauty,18904.29,2024-10-05,East,Wallet
10035,C2354,Toys,38189.78,2024-10-20,South,Wallet
10036,C1077,Sports,10283.9,2024-10-06,North,COD
10037,C2936,Toys,7226.12,2024-11-03,West,Wallet
10038,C0305,Toys,17865.43,2024-09-30,West,COD
10039,C1358,Electronics,32422.43,2024-09-08,East,Wallet
10040,C0450,Beauty,7970.53,2024-09-12,North,UPI
10041,C0785,Electronics,32719.91,2024-10-26,West,Credit Card
10042,C0078,Books,17884.39,2024-09-14,East,Debit Card
10043,C1529,Books,21594.78,2024-09-10,Central,Net Banking
10044,C1649,Sports,23063.16,2024-10-19,North,UPI
10045,C2949,Home & Kitchen,2917.69,2024-10-05,South,Debit Card
10046,C0007,Toys,4241.59,2024-09-24,West,Wallet
10047,C1524,Home & Kitchen,22788.37,2024-11-28,East,Net Banking
10048,C1517,Books,42238.03,2024-10-21,East,Wallet
10049,C1876,Apparel,36309.85,2024-11-15,West,Net Banking
10050,C1233,Electronics,38271.81,2024-10-14,North,Net Banking
10051,C2129,Home & Kitchen,30791.53,2024-09-20,South,Credit Card
10052,C0224,Beauty,39213.38,2024-10-25,South,UPI
10053,C1273,Sports,24363.46,2024-09-03,West,UPI
10054,C1537,Toys,16852.86,2024-10-30,South,UPI
10055,C1319,Apparel,38845.26,2024-10-08,South,COD
10056,C2443,Electronics,47555.78,2024-11-30,Central,UPI
10057,C2601,Toys,21008.48,2024-11-14,South,UPI
10058,C2358,Toys,32536.34,2024-09-15,East,UPI
10059,C1962,Electronics,42958.12,2024-09-07,West,Net Banking
10060,C0499,Books,30273.25,2024-09-29,West,Net Banking
10061,C0237,Home & Kitchen,28892.76,2024-10-05,North,UPI
10062,C1885,Sports,42023.68,2024-11-21,West,Net Banking
10063,C2494,Books,33800.7,2024-09-14,Central,COD
10064,C1168,Books,22268.59,2024-11-12,Central,Net Banking
10065,C2758,Electronics,27564.31,2024-10-05,Central,Net Banking
10066,C0284,Toys,7605.22,2024-11-17,Central,Credit Card
10067,C0076,Beauty,33541.67,2024-11-02,Central,COD
10068,C1274,Sports,23559.74,2024-11-12,Central,COD
10069,C2068,Apparel,12946.07,2024-09-28,West,Debit Card
10070,C2547,Books,49312.24,2024-10-21,Central,Wallet
10071,C1765,Apparel,22459.18,2024-10-03,Central,Credit Card
10072,C2851,Apparel,807.07,2024-09-05,Central,Wallet
10073,C1804,Electronics,44988.21,2024-10-03,West,Debit Card
10074,C2419,Home & Kitchen,993.58,2024-09-25,South,Net Banking
10075,C1853,Toys,7738.1,2024-11-24,North,UPI
10076,C1342,Books,22413.67,2024-11-06,North,Debit Card
10077,C0073,Beauty,8136.16,2024-11-08,South,Debit Card
10078,C1662,Home & Kitchen,46921.42,2024-11-22,North,Wallet
10079,C0983,Books,4169.51,2024-10-12,North,COD
10080,C1141,Sports,32064.78,2024-11-24,South,Wallet
10081,C0434,Home & Kitchen,45333.66,2024-10-23,South,Net Banking
10082,C2207,Electronics,39855.08,2024-09-16,Central,UPI
10083,C1494,Electronics,25729.34,2024-09-10,South,Net Banking
10084,C2377,Toys,1365.97,2024-10-06,West,COD
10085,C0198,Home & Kitchen,21723,2024-10-10,East,COD
10086,C1073,Electronics,38544.37,2024-11-27,Central,UPI
10087,C1346,Electronics,30320.43,2024-09-29,Central,Debit Card
10088,C0638,Books,28073.29,2024-09-12,North,COD
10089,C2809,Apparel,21812.95,2024-11-08,Central,UPI
10090,C0087,Beauty,25125.54,2024-10-25,North,Wallet
10091,C1732,Toys,46123.24,2024-09-10,East,Debit Card
10092,C0331,Books,44843.7,2024-10-25,West,UPI
10093,C0422,Books,38009.16,2024-11-27,South,COD
10094,C1140,Apparel,48522.39,2024-10-23,West,UPI
10095,C2282,Electronics,17244.85,2024-11-06,East,COD
10096,C0630,Home & Kitchen,49945.68,2024-09-02,East,COD
10097,C2653,Books,24328.47,2024-11-27,Central,Wallet
10098,C1321,Sports,24310.3,2024-10-07,North,UPI
10099,C0945,Electronics,10024.34,2024-10-17,North,Wallet
10100,C2130,Toys,20797.58,2024-10-28,East,COD
10101,C2288,Beauty,21872.15,2024-09-20,East,COD
10102,C1245,Sports,46508.18,2024-10-24,East,Wallet
10103,C0412,Beauty,13668.94,2024-10-15,Central,Credit Card
10104,C0742,Home & Kitchen,3948.11,2024-11-13,North,UPI
10105,C0042,Apparel,43070.78,2024-10-22,South,Credit Card
10106,C1075,Beauty,41785.02,2024-09-19,West,Net Banking
10107,C2857,Toys,23778.06,2024-11-08,East,COD
10108,C1254,Toys,34012.86,2024-10-25,Central,Credit Card
10109,C0962,Beauty,33003.29,2024-10-17,East,Debit Card
10110,C0814,Sports,14056.23,2024-11-08,South,UPI
10111,C0988,Beauty,31751.72,2024-09-16,North,Debit Card
10112,C2655,Toys,17074.78,2024-10-22,Central,Debit Card
10113,C0409,Sports,48286.88,2024-09-14,South,COD
10114,C2236,Toys,44666.13,2024-10-18,South,Credit Card
10115,C0839,Books,18207.47,2024-11-04,South,COD
10116,C2028,Apparel,6045.84,2024-10-11,South,Debit Card
10117,C0613,Sports,49035.26,2024-09-29,South,Debit Card
10118,C0962,Home & Kitchen,34992.72,2024-09-13,South,COD
10119,C1432,Toys,37158.79,2024-11-13,West,Debit Card
10120,C1791,Apparel,27674.05,2024-11-02,South,Credit Card
10121,C1532,Electronics,812.32,2024-11-30,East,Wallet
10122,C1335,Toys,16437.31,2024-11-06,North,Debit Card
